dataset,protocol,pair_id,subject_id,canonical_finger_position,strata,primary_status,rerun_status,status_equal,primary_error_code,rerun_error_code,error_code_equal,primary_raw_score,rerun_raw_score,raw_score_text_equal,raw_score_abs_delta,raw_score_within_tolerance,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,primary_method_compare_ms,rerun_method_compare_ms,primary_compare_ms,rerun_compare_ms,primary_total_ms,rerun_total_ms,reproducible
sd300c,roll_self,sd300c_roll_self_00001622_02,00001622,2,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.5725,16.0275,16.0734,16.6561,939.2828,933.2737,true
sd300c,roll_self,sd300c_roll_self_00001622_04,00001622,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,17.7516,15.5824,18.2079,16.1925,882.8465,852.6911,true
sd300c,roll_self,sd300c_roll_self_00001630_06,00001630,6,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.8551,16.6576,16.3547,17.3062,1086.6644,1027.5531,true
sd300c,roll_self,sd300c_roll_self_00001641_07,00001641,7,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.1831,16.369,15.7226,17.1775,964.2717,936.6928,true
sd300c,roll_self,sd300c_roll_self_00001645_02,00001645,2,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,17.3753,15.5216,18.0255,16.1456,974.0297,947.2716,true
sd300c,roll_self,sd300c_roll_self_00001645_09,00001645,9,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,16.3106,15.8669,16.7999,16.4776,929.4079,889.5822,true
sd300c,roll_self,sd300c_roll_self_00001657_03,00001657,3,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,16.4756,16.0086,16.9915,16.6193,1059.9264,1046.2548,true
sd300c,roll_self,sd300c_roll_self_00001670_10,00001670,10,low_positive_both_resolutions,ok,ok,true,,,true,220.00765859261483,220.00765859261483,true,0.0,true,true,true,true,0.8949,0.9607,1.3965,1.4774,783.0196,757.9579,true
sd300c,roll_self,sd300c_roll_self_00001684_06,00001684,6,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,16.6804,15.941,17.1976,16.5169,947.3171,924.1894,true
sd300c,roll_self,sd300c_roll_self_00001684_10,00001684,10,low_positive_both_resolutions,ok,ok,true,,,true,186.98590369776346,186.98590369776346,true,0.0,true,true,true,true,0.5437,0.6535,0.8979,1.2712,798.6259,780.6122,true
sd300c,roll_self,sd300c_roll_self_00001685_08,00001685,8,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,16.466,16.7589,16.9526,17.3558,969.5179,951.8807,true
sd300c,roll_self,sd300c_roll_self_00001687_04,00001687,4,deterministic_positive_sample,ok,ok,true,,,true,1154.2463823054504,1154.2463823054504,true,0.0,true,true,true,true,15.5951,15.691,16.1036,16.3251,1204.5646,1184.4088,true
sd300c,roll_self,sd300c_roll_self_00001692_04,00001692,4,low_positive_both_resolutions,ok,ok,true,,,true,163.6690077578728,163.6690077578728,true,0.0,true,true,true,true,0.4112,0.4801,0.7792,0.9782,716.0642,689.7302,true
sd300c,roll_self,sd300c_roll_self_00001692_05,00001692,5,self_zero_sd300b_only,ok,ok,true,,,true,23.165117663467225,23.165117663467225,true,0.0,true,true,true,true,0.0451,0.1527,0.4353,0.7342,743.2006,700.7643,true
sd300c,roll_self,sd300c_roll_self_00001692_06,00001692,6,low_positive_both_resolutions,ok,ok,true,,,true,140.35211109442767,140.35211109442767,true,0.0,true,true,true,true,0.3046,0.391,0.7944,0.9112,811.5101,793.257,true
sd300c,roll_self,sd300c_roll_self_00001692_09,00001692,9,low_positive_both_resolutions,ok,ok,true,,,true,280.253488904435,280.253488904435,true,0.0,true,true,true,true,1.1037,1.1929,1.4532,1.6568,760.7561,738.2682,true
sd300c,roll_self,sd300c_roll_self_00001692_10,00001692,10,deterministic_positive_sample,ok,ok,true,,,true,617.9798831135117,617.9798831135117,true,0.0,true,true,true,true,5.2677,5.5701,5.7417,6.1154,858.2475,830.6743,true
sd300c,roll_self,sd300c_roll_self_00001699_02,00001699,2,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,16.925,16.6516,17.4916,17.2818,1068.5616,1055.8281,true
sd300c,roll_self,sd300c_roll_self_00001700_07,00001700,7,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,17.039,17.0006,17.5355,17.5702,1078.2216,1060.5403,true
sd300c,roll_self,sd300c_roll_self_00001717_10,00001717,10,deterministic_positive_sample,ok,ok,true,,,true,688.2991738218456,688.2991738218456,true,0.0,true,true,true,true,6.6986,7.0794,7.2149,7.6095,789.3917,788.0266,true
sd300c,roll_self,sd300c_roll_self_00001718_10,00001718,10,deterministic_positive_sample,ok,ok,true,,,true,956.443481291026,956.443481291026,true,0.0,true,true,true,true,10.5953,11.1547,11.2917,11.7223,830.8483,809.0323,true
sd300c,roll_self,sd300c_roll_self_00001725_01,00001725,1,low_positive_both_resolutions,ok,ok,true,,,true,221.96124815026528,221.96124815026528,true,0.0,true,true,true,true,0.7604,0.8229,1.1911,1.3117,794.4457,769.3082,true
sd300c,roll_self,sd300c_roll_self_00001725_04,00001725,4,low_positive_both_resolutions,ok,ok,true,,,true,210.3027999994313,210.3027999994313,true,0.0,true,true,true,true,0.6632,0.748,1.0898,1.2209,721.5309,673.516,true
sd300c,roll_self,sd300c_roll_self_00001725_06,00001725,6,low_positive_both_resolutions,ok,ok,true,,,true,163.6690077578728,163.6690077578728,true,0.0,true,true,true,true,0.4508,0.5186,0.8611,1.0722,836.9822,844.279,true
sd300c,roll_self,sd300c_roll_self_00001725_07,00001725,7,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0492,0.1392,0.4522,0.5704,659.0053,648.6425,true
sd300c,roll_self,sd300c_roll_self_00001725_08,00001725,8,low_positive_both_resolutions,ok,ok,true,,,true,198.64435184859735,198.64435184859735,true,0.0,true,true,true,true,0.5806,0.7204,0.9718,1.1883,703.7118,691.2493,true
sd300c,roll_self,sd300c_roll_self_00001725_09,00001725,9,low_positive_both_resolutions,ok,ok,true,,,true,198.64435184859735,198.64435184859735,true,0.0,true,true,true,true,0.5528,0.6347,0.9934,1.1455,721.3249,690.7694,true
sd300c,roll_self,sd300c_roll_self_00001725_10,00001725,10,low_positive_both_resolutions,ok,ok,true,,,true,31.89454412241004,31.89454412241004,true,0.0,true,true,true,true,0.0559,0.1194,0.4116,0.6287,737.8445,711.7109,true
sd300c,roll_self,sd300c_roll_self_00001726_06,00001726,6,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.2868,15.9089,15.8037,16.519,970.9458,964.5953,true
sd300c,roll_self,sd300c_roll_self_00001730_01,00001730,1,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.0728,16.8739,15.5856,17.5808,1200.242,1191.2565,true
sd300c,roll_self,sd300c_roll_self_00001738_01,00001738,1,low_positive_both_resolutions,ok,ok,true,,,true,69.50512088332607,69.50512088332607,true,0.0,true,true,true,true,0.1285,0.1941,0.6186,0.7108,680.8026,675.0165,true
sd300c,roll_self,sd300c_roll_self_00001738_02,00001738,2,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0171,0.1421,0.4208,0.6658,580.4233,581.4412,true
sd300c,roll_self,sd300c_roll_self_00001738_03,00001738,3,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0167,0.0779,0.4252,0.5849,532.5114,519.343,true
sd300c,roll_self,sd300c_roll_self_00001738_04,00001738,4,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.8956,0.0902,1.3508,0.5578,597.0278,600.5012,true
sd300c,roll_self,sd300c_roll_self_00001738_05,00001738,5,low_positive_both_resolutions,ok,ok,true,,,true,233.61969630109917,233.61969630109917,true,0.0,true,true,true,true,0.8767,0.9739,1.3051,1.4565,711.1843,701.0091,true
sd300c,roll_self,sd300c_roll_self_00001738_06,00001738,6,self_zero_sd300b_only,ok,ok,true,,,true,16.586865026205977,16.586865026205977,true,0.0,true,true,true,true,0.0318,0.0822,0.7052,0.5876,666.2255,652.4242,true
sd300c,roll_self,sd300c_roll_self_00001738_07,00001738,7,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0173,0.0844,0.4181,0.5503,535.6024,533.9081,true
sd300c,roll_self,sd300c_roll_self_00001738_08,00001738,8,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0168,0.0715,0.4267,0.59,535.7475,514.4133,true
sd300c,roll_self,sd300c_roll_self_00001738_09,00001738,9,self_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0192,0.0704,0.4193,0.5936,601.2683,565.9995,true
sd300c,roll_self,sd300c_roll_self_00001738_10,00001738,10,self_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.0186,0.0685,0.3615,0.5389,647.5539,654.3872,true
sd300c,roll_self,sd300c_roll_self_00001742_04,00001742,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,18.2536,16.7511,18.8246,17.3877,1233.3261,1260.5325,true
sd300c,roll_self,sd300c_roll_self_00001743_09,00001743,9,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.7779,15.9695,15.2648,16.6267,986.7889,1001.7802,true
sd300c,roll_self,sd300c_roll_self_00001743_10,00001743,10,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.9476,15.1139,15.553,15.7446,858.1505,870.7582,true
sd300c,roll_self,sd300c_roll_self_00001753_02,00001753,2,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,15.9478,16.6175,16.4752,17.1901,1072.6667,1078.8118,true
sd300c,roll_self,sd300c_roll_self_00001756_05,00001756,5,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,13.6903,15.033,14.1339,15.6372,923.6174,926.0683,true
sd300c,roll_self,sd300c_roll_self_00001757_04,00001757,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.8729,16.8603,15.3722,17.4839,934.8904,931.9399,true
sd300c,roll_self,sd300c_roll_self_00001763_08,00001763,8,low_positive_both_resolutions,ok,ok,true,,,true,268.59504075360104,268.59504075360104,true,0.0,true,true,true,true,1.076,1.4832,1.4579,1.9845,809.6908,801.3365,true
sd300c,roll_self,sd300c_roll_self_00001763_09,00001763,9,low_positive_both_resolutions,ok,ok,true,,,true,256.93659260276706,256.93659260276706,true,0.0,true,true,true,true,0.8934,0.9917,1.3648,1.4714,790.5396,789.8018,true
sd300c,roll_self,sd300c_roll_self_00001772_01,00001772,1,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,15.1633,16.2988,15.691,16.9048,1005.425,1004.6025,true
sd300c,roll_self,sd300c_roll_self_00001777_04,00001777,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.6506,16.086,16.134,16.6534,869.5914,872.1953,true
sd300c,roll_self,sd300c_roll_self_00001780_10,00001780,10,deterministic_positive_sample,ok,ok,true,,,true,1154.2463823054504,1154.2463823054504,true,0.0,true,true,true,true,14.6198,17.259,15.2157,18.0828,1042.5942,1034.7133,true
sd300c,roll_self,sd300c_roll_self_00001785_03,00001785,3,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,15.4283,17.9271,15.9402,18.5567,841.8898,833.432,true
sd300c,roll_self,sd300c_roll_self_00001804_04,00001804,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.0726,15.8648,15.5701,16.4882,920.4116,921.4253,true
sd300c,roll_self,sd300c_roll_self_00001805_04,00001805,4,low_positive_both_resolutions,ok,ok,true,,,true,41.88229363871244,41.88229363871244,true,0.0,true,true,true,true,0.0749,0.1194,0.4925,0.6048,811.157,806.4322,true
sd300c,roll_self,sd300c_roll_self_00001805_05,00001805,5,low_positive_both_resolutions,ok,ok,true,,,true,326.8872815077707,326.8872815077707,true,0.0,true,true,true,true,1.6703,1.7116,2.0884,2.182,894.5774,870.5968,true
sd300c,roll_self,sd300c_roll_self_00001805_10,00001805,10,low_positive_both_resolutions,ok,ok,true,,,true,315.2288333569368,315.2288333569368,true,0.0,true,true,true,true,1.3572,1.5304,1.7452,2.034,814.7771,808.6865,true
sd300c,roll_self,sd300c_roll_self_00001811_09,00001811,9,deterministic_positive_sample,ok,ok,true,,,true,1106.8311538790545,1106.8311538790545,true,0.0,true,true,true,true,14.6258,15.464,15.1075,16.0925,987.9362,1012.1675,true
sd300c,roll_self,sd300c_roll_self_00001821_04,00001821,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.5063,15.7072,16.0069,16.3102,950.687,949.4983,true
sd300c,roll_self,sd300c_roll_self_00001824_08,00001824,8,deterministic_positive_sample,ok,ok,true,,,true,1166.1001890502716,1166.1001890502716,true,0.0,true,true,true,true,14.7085,15.3799,15.2324,15.9877,944.2274,950.5671,true
sd300c,roll_self,sd300c_roll_self_00001838_04,00001838,4,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.9035,15.7897,16.5437,16.4275,859.0164,888.5307,true
sd300c,roll_self,sd300c_roll_self_00001838_07,00001838,7,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.2892,17.6356,15.7769,18.278,896.4394,893.2682,true
sd300c,roll_self,sd300c_roll_self_00001841_09,00001841,9,low_positive_both_resolutions,ok,ok,true,,,true,186.98590369776346,186.98590369776346,true,0.0,true,true,true,true,0.5841,0.6084,0.9784,1.1491,742.6356,768.0496,true
sd300c,roll_self,sd300c_roll_self_00001848_10,00001848,10,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.9761,17.5269,15.4661,18.1696,995.3457,1022.6724,true
sd300c,roll_self,sd300c_roll_self_00001871_03,00001871,3,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,15.1922,17.8208,15.68,18.509,980.867,1011.5636,true
sd300c,roll_self,sd300c_roll_self_00001872_03,00001872,3,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.1908,16.6057,14.7069,17.2736,997.5889,1018.3113,true
sd300c,roll_self,sd300c_roll_self_00001879_02,00001879,2,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.6555,17.1825,15.2412,17.7448,843.2435,857.1871,true
sd300c,roll_self,sd300c_roll_self_00001885_08,00001885,8,deterministic_positive_sample,ok,ok,true,,,true,1177.9539965186484,1177.9539965186484,true,0.0,true,true,true,true,14.7866,16.6808,15.2624,17.2913,881.0274,885.0793,true
sd300c,roll_self,sd300c_roll_self_00001886_06,00001886,6,low_positive_both_resolutions,ok,ok,true,,,true,210.3027999994313,210.3027999994313,true,0.0,true,true,true,true,0.6637,0.7313,1.1725,1.3143,929.757,898.8425,true
sd300c,roll_self,sd300c_roll_self_00001887_08,00001887,8,low_positive_both_resolutions,ok,ok,true,,,true,337.872078087001,337.872078087001,true,0.0,true,true,true,true,1.7028,1.8394,2.1111,2.3448,814.6657,823.2413,true
sd300c,plain_roll,sd300c_plain_roll_00001000_08,00001000,8,plain_roll_zero_sd300b_only,ok,ok,true,,,true,1.1655782269606825,1.1655782269606825,true,0.0,true,true,true,true,2.818,5.7604,4.0872,7.1886,554.3912,608.421,true
sd300c,plain_roll,sd300c_plain_roll_00001000_10,00001000,10,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.3568606680727854,0.3568606680727854,true,0.0,true,true,true,true,5.843,15.6709,6.8264,17.3704,592.5422,667.6775,true
sd300c,plain_roll,sd300c_plain_roll_00001001_05,00001001,5,deterministic_positive_sample,ok,ok,true,,,true,65.4611128666094,65.4611128666094,true,0.0,true,true,true,true,3.8997,5.0895,4.9223,6.459,598.7355,627.9181,true
sd300c,plain_roll,sd300c_plain_roll_00001004_09,00001004,9,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,7.8925,8.6917,8.8763,9.8536,688.6073,684.0425,true
sd300c,plain_roll,sd300c_plain_roll_00001005_01,00001005,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.7534,1.9637,2.5968,2.852,605.1763,602.0737,true
sd300c,plain_roll,sd300c_plain_roll_00001007_10,00001007,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.0913,1.4003,1.7807,2.2185,557.4424,580.0417,true
sd300c,plain_roll,sd300c_plain_roll_00001010_02,00001010,2,plain_roll_zero_sd300b_only,ok,ok,true,,,true,0.7934617879069757,0.7934617879069757,true,0.0,true,true,true,true,8.0545,8.235,8.7921,9.3146,645.5559,647.4198,true
sd300c,plain_roll,sd300c_plain_roll_00001010_06,00001010,6,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,10.0966,10.6994,10.823,11.7295,839.5505,833.8132,true
sd300c,plain_roll,sd300c_plain_roll_00001010_10,00001010,10,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,1.1118,1.8432,1.671,2.9738,521.0327,514.9899,true
sd300c,plain_roll,sd300c_plain_roll_00001013_05,00001013,5,plain_roll_zero_sd300b_only,ok,ok,true,,,true,29.20056203084407,29.20056203084407,true,0.0,true,true,true,true,7.6375,8.5139,8.2706,9.5559,662.0525,673.2664,true
sd300c,plain_roll,sd300c_plain_roll_00001015_02,00001015,2,low_positive_both_resolutions,ok,ok,true,,,true,21.331349527376116,21.331349527376116,true,0.0,true,true,true,true,8.124,7.5498,8.772,8.4376,804.377,794.0837,true
sd300c,plain_roll,sd300c_plain_roll_00001015_04,00001015,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,2.2472,2.4164,2.7903,3.2309,757.8859,761.4354,true
sd300c,plain_roll,sd300c_plain_roll_00001015_07,00001015,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.7766,5.3245,6.4842,6.1873,757.989,746.9858,true
sd300c,plain_roll,sd300c_plain_roll_00001018_01,00001018,1,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,13.5396,12.9664,14.1774,13.8189,945.1243,915.4906,true
sd300c,plain_roll,sd300c_plain_roll_00001018_02,00001018,2,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,5.5,5.8477,6.0296,6.6778,662.3851,643.088,true
sd300c,plain_roll,sd300c_plain_roll_00001019_01,00001019,1,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.888,1.8055,1.3865,2.5226,681.4008,671.5151,true
sd300c,plain_roll,sd300c_plain_roll_00001019_04,00001019,4,plain_roll_zero_sd300c_only,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.6345,0.9514,1.1345,1.7682,510.3824,499.3326,true
sd300c,plain_roll,sd300c_plain_roll_00001019_05,00001019,5,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.2181,0.1822,0.6972,0.9385,469.5477,465.5632,true
sd300c,plain_roll,sd300c_plain_roll_00001019_07,00001019,7,plain_roll_zero_both_resolutions,ok,ok,true,,,true,0.0,0.0,true,0.0,true,true,true,true,0.42,0.6869,1.0648,1.4206,531.2745,511.5276,true
